Gene 1	Gene 2	Weight	Network group	Networks
RPS25	RPS19	0.004702411592006683	Co-localization	Johnson-Shoemaker-2003
RPS16	RPL28	0.004566702991724014	Co-localization	Johnson-Shoemaker-2003
RPS3A	RPS19	0.00454466650262475	Co-localization	Johnson-Shoemaker-2003
RPL28	RPLP1	0.004354680422693491	Co-localization	Johnson-Shoemaker-2003
RPL19	RPS18	0.0042940545827150345	Co-localization	Johnson-Shoemaker-2003
RPS29	RPL28	0.004289658274501562	Co-localization	Johnson-Shoemaker-2003
RPL12	RPS2	0.004165428224951029	Co-localization	Johnson-Shoemaker-2003
RPS16	RPS2	0.004158605821430683	Co-localization	Johnson-Shoemaker-2003
RPS10	RPS2	0.004143522586673498	Co-localization	Johnson-Shoemaker-2003
RPS2	RPLP1	0.0037759444676339626	Co-localization	Johnson-Shoemaker-2003
RPL12	RPS10	0.0037493822164833546	Co-localization	Johnson-Shoemaker-2003
RPS16	RPS10	0.003663762006908655	Co-localization	Johnson-Shoemaker-2003
RPS2	RPS18	0.0035762551706284285	Co-localization	Johnson-Shoemaker-2003
RPS29	RPS2	0.003574231406673789	Co-localization	Johnson-Shoemaker-2003
RPS16	RPLP1	0.0035187778994441032	Co-localization	Johnson-Shoemaker-2003
RPS2	RPS19	0.0034559867344796658	Co-localization	Johnson-Shoemaker-2003
RPL12	RPLP1	0.0034366268664598465	Co-localization	Johnson-Shoemaker-2003
RPS10	RPLP1	0.0034288568422198296	Co-localization	Johnson-Shoemaker-2003
RPL12	RPS18	0.003236789256334305	Co-localization	Johnson-Shoemaker-2003
RPS16	RPS18	0.0032118503004312515	Co-localization	Johnson-Shoemaker-2003
RPS10	RPS18	0.003211726201698184	Co-localization	Johnson-Shoemaker-2003
RPS10	RPS29	0.0031665705610066652	Co-localization	Johnson-Shoemaker-2003
RPS16	RPS19	0.0031570123974233866	Co-localization	Johnson-Shoemaker-2003
RPS10	RPS19	0.0030326046980917454	Co-localization	Johnson-Shoemaker-2003
RPL12	RPS19	0.003031309926882386	Co-localization	Johnson-Shoemaker-2003
RPS29	RPLP1	0.002965893130749464	Co-localization	Johnson-Shoemaker-2003
RPLP1	RPS18	0.0029028975404798985	Co-localization	Johnson-Shoemaker-2003
RPS29	RPS18	0.002838381100445986	Co-localization	Johnson-Shoemaker-2003
RPLP1	RPS19	0.0028017591685056686	Co-localization	Johnson-Shoemaker-2003
RPS18	RPS19	0.002703144447878003	Co-localization	Johnson-Shoemaker-2003
RPS29	RPS19	0.0026065718848258257	Co-localization	Johnson-Shoemaker-2003
LDHA	LDHB	0.73187255859375	Pathway	Wu-Stein-2010
KIT	KITLG	0.05413428787142038	Pathway	PATHWAYCOMMONS-NCI_NATURE; Wu-Stein-2010
RPL28	EEF2	0.036577412858605385	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPLP1	EEF2	0.03637052699923515	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	EEF2	0.03637052699923515	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL13	EEF1A1	0.03373750578612089	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	EEF2	0.03027996700257063	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
EEF2	RPS17	0.030146251432597637	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
EEF2	RPS19	0.030146251432597637	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS15	EEF2	0.030146251432597637	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS10	EEF2	0.030146251432597637	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPLP0	EEF1A1	0.029701166786253452	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL12	EEF1A1	0.029701166786253452	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	EEF1A1	0.029701166786253452	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL28	EEF1A1	0.02948854584246874	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPLP1	EEF1A1	0.029333041049540043	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	EEF1A1	0.029333041049540043	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
TERT	ESR2	0.025504037737846375	Pathway	Wu-Stein-2010
RPS2	EEF1A1	0.02454222831875086	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	EEF1A1	0.024406404234468937	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
EEF1A1	RPS17	0.02430589683353901	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
EEF1A1	RPS19	0.02430589683353901	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS15	EEF1A1	0.02430589683353901	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS10	EEF1A1	0.02430589683353901	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL13	RPLP1	0.02428093645721674	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPL13	0.02428093645721674	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL12	RPLP0	0.022261440753936768	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPLP0	0.022261440753936768	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPL12	0.022261440753936768	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL28	RPLP0	0.022141757421195507	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL12	RPL28	0.022141757421195507	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPL28	0.022141757421195507	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPLP1	RPLP0	0.022054224275052547	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL12	RPLP1	0.022054224275052547	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPLP0	0.022054224275052547	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPL12	0.022054224275052547	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPLP1	0.022054224275052547	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPL41	0.022054224275052547	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL28	RPLP1	0.021936927922070026	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPL28	0.021936927922070026	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPLP1	0.02185114100575447	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL13	RPS17	0.020105580799281597	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL13	RPS19	0.020105580799281597	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL13	RPS15	0.020105580799281597	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS10	RPL13	0.020105580799281597	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS2	RPLP0	0.018388843163847923	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL12	RPS2	0.018388843163847923	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPS2	0.018388843163847923	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	RPLP0	0.018312388099730015	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	RPL12	0.018312388099730015	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPS9	0.018312388099730015	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL28	RPS2	0.018289870582520962	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPLP0	RPS17	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPLP0	RPS19	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS15	RPLP0	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS10	RPLP0	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL12	RPS17	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL12	RPS19	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL12	RPS15	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL12	RPS10	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPS17	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPS19	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPS15	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL18	RPS10	0.01825581304728985	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS2	RPLP1	0.018217485398054123	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPS2	0.018217485398054123	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	RPL28	0.01821429654955864	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL28	RPS17	0.018158373422920704	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL28	RPS19	0.018158373422920704	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL28	RPS15	0.018158373422920704	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS10	RPL28	0.018158373422920704	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	RPLP1	0.01814255490899086	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPS9	0.01814255490899086	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPLP1	RPS17	0.018087108619511127	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPLP1	RPS19	0.018087108619511127	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS15	RPLP1	0.018087108619511127	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS10	RPLP1	0.018087108619511127	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPS17	0.018087108619511127	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPS19	0.018087108619511127	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPS15	0.018087108619511127	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPL41	RPS10	0.018087108619511127	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	RPS2	0.015126713085919619	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS2	RPS17	0.015079929493367672	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS2	RPS19	0.015079929493367672	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS15	RPS2	0.015079929493367672	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS10	RPS2	0.015079929493367672	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	RPS17	0.015017683617770672	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	RPS19	0.015017683617770672	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	RPS15	0.015017683617770672	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS9	RPS10	0.015017683617770672	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS19	RPS17	0.014971623662859201	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS15	RPS17	0.014971623662859201	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS15	RPS19	0.014971623662859201	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS10	RPS17	0.014971623662859201	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS10	RPS19	0.014971623662859201	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
RPS10	RPS15	0.014971623662859201	Pathway	PATHWAYCOMMONS-REACTOME; Wu-Stein-2010
EEF2	RPL8	0.012299161404371262	Pathway	Wu-Stein-2010
RPL19	EEF2	0.012299161404371262	Pathway	Wu-Stein-2010
RPLP0	EEF2	0.012299161404371262	Pathway	Wu-Stein-2010
RPL37A	EEF2	0.012299161404371262	Pathway	Wu-Stein-2010
RPL13	EEF2	0.012299161404371262	Pathway	Wu-Stein-2010
RPL12	EEF2	0.012299161404371262	Pathway	Wu-Stein-2010
RPL31	EEF2	0.012299161404371262	Pathway	Wu-Stein-2010
RPL18	EEF2	0.012299161404371262	Pathway	Wu-Stein-2010
ESR1	ESR2	0.01215824019163847	Pathway	PATHWAYCOMMONS-NCI_NATURE
RPL19	RPL8	0.011869711801409721	Pathway	Wu-Stein-2010
RPLP0	RPL8	0.011869711801409721	Pathway	Wu-Stein-2010
RPLP0	RPL19	0.011869711801409721	Pathway	Wu-Stein-2010
RPLP1	RPL8	0.011869711801409721	Pathway	Wu-Stein-2010
RPLP1	RPL19	0.011869711801409721	Pathway	Wu-Stein-2010
RPL37A	RPL8	0.011869711801409721	Pathway	Wu-Stein-2010
RPL37A	RPL19	0.011869711801409721	Pathway	Wu-Stein-2010
RPL37A	RPLP0	0.011869711801409721	Pathway	Wu-Stein-2010
RPL37A	RPLP1	0.011869711801409721	Pathway	Wu-Stein-2010
RPL28	RPL8	0.011869711801409721	Pathway	Wu-Stein-2010
RPL28	RPL19	0.011869711801409721	Pathway	Wu-Stein-2010
RPL28	RPL37A	0.011869711801409721	Pathway	Wu-Stein-2010
RPL13	RPL8	0.011869711801409721	Pathway	Wu-Stein-2010
RPL13	RPL19	0.011869711801409721	Pathway	Wu-Stein-2010
RPL13	RPLP0	0.011869711801409721	Pathway	Wu-Stein-2010
RPL13	RPL37A	0.011869711801409721	Pathway	Wu-Stein-2010
RPL13	RPL28	0.011869711801409721	Pathway	Wu-Stein-2010
RPL12	RPL8	0.011869711801409721	Pathway	Wu-Stein-2010
RPL12	RPL19	0.011869711801409721	Pathway	Wu-Stein-2010
RPL12	RPL37A	0.011869711801409721	Pathway	Wu-Stein-2010
RPL12	RPL13	0.011869711801409721	Pathway	Wu-Stein-2010
RPL31	RPL8	0.011869711801409721	Pathway	Wu-Stein-2010
RPL31	RPL19	0.011869711801409721	Pathway	Wu-Stein-2010
RPL31	RPLP0	0.011869711801409721	Pathway	Wu-Stein-2010
RPL31	RPLP1	0.011869711801409721	Pathway	Wu-Stein-2010
RPL31	RPL37A	0.011869711801409721	Pathway	Wu-Stein-2010
RPL31	RPL28	0.011869711801409721	Pathway	Wu-Stein-2010
RPL31	RPL13	0.011869711801409721	Pathway	Wu-Stein-2010
RPL31	RPL12	0.011869711801409721	Pathway	Wu-Stein-2010
RPL41	RPL8	0.011869711801409721	Pathway	Wu-Stein-2010
RPL41	RPL19	0.011869711801409721	Pathway	Wu-Stein-2010
RPL41	RPL37A	0.011869711801409721	Pathway	Wu-Stein-2010
RPL41	RPL31	0.011869711801409721	Pathway	Wu-Stein-2010
RPL18	RPL8	0.011869711801409721	Pathway	Wu-Stein-2010
RPL18	RPL19	0.011869711801409721	Pathway	Wu-Stein-2010
RPL18	RPL37A	0.011869711801409721	Pathway	Wu-Stein-2010
RPL18	RPL13	0.011869711801409721	Pathway	Wu-Stein-2010
RPL18	RPL31	0.011869711801409721	Pathway	Wu-Stein-2010
EEF2	EEF1A1	0.011646460741758347	Pathway	Wu-Stein-2010
RPL8	EEF1A1	0.011239801533520222	Pathway	Wu-Stein-2010
RPL19	EEF1A1	0.011239801533520222	Pathway	Wu-Stein-2010
RPL37A	EEF1A1	0.011239801533520222	Pathway	Wu-Stein-2010
RPL31	EEF1A1	0.011239801533520222	Pathway	Wu-Stein-2010
ESR1	STK11	0.011031796224415302	Pathway	PATHWAYCOMMONS-NCI_NATURE
RPS18	EEF2	0.010149768553674221	Pathway	Wu-Stein-2010
RPS2	EEF2	0.010149768553674221	Pathway	Wu-Stein-2010
RPS11	EEF2	0.010149768553674221	Pathway	Wu-Stein-2010
RPS29	EEF2	0.010149768553674221	Pathway	Wu-Stein-2010
RPS16	EEF2	0.010149768553674221	Pathway	Wu-Stein-2010
RPS25	EEF2	0.010149768553674221	Pathway	Wu-Stein-2010
RPS28	EEF2	0.010149768553674221	Pathway	Wu-Stein-2010
RPS4X	EEF2	0.010149768553674221	Pathway	Wu-Stein-2010
RPS3A	EEF2	0.010047740302979946	Pathway	Wu-Stein-2010
RPL8	RPS17	0.00979536958038807	Pathway	Wu-Stein-2010
RPL8	RPS19	0.00979536958038807	Pathway	Wu-Stein-2010
RPS18	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPL19	RPS17	0.00979536958038807	Pathway	Wu-Stein-2010
RPL19	RPS19	0.00979536958038807	Pathway	Wu-Stein-2010
RPL19	RPS18	0.00979536958038807	Pathway	Wu-Stein-2010
RPLP0	RPS18	0.00979536958038807	Pathway	Wu-Stein-2010
RPLP1	RPS18	0.00979536958038807	Pathway	Wu-Stein-2010
RPS2	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPS2	RPL19	0.00979536958038807	Pathway	Wu-Stein-2010
RPL37A	RPS17	0.00979536958038807	Pathway	Wu-Stein-2010
RPL37A	RPS19	0.00979536958038807	Pathway	Wu-Stein-2010
RPL37A	RPS18	0.00979536958038807	Pathway	Wu-Stein-2010
RPL37A	RPS2	0.00979536958038807	Pathway	Wu-Stein-2010
RPS11	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPS11	RPL19	0.00979536958038807	Pathway	Wu-Stein-2010
RPS11	RPLP0	0.00979536958038807	Pathway	Wu-Stein-2010
RPS11	RPLP1	0.00979536958038807	Pathway	Wu-Stein-2010
RPS11	RPL37A	0.00979536958038807	Pathway	Wu-Stein-2010
RPS15	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPS15	RPL19	0.00979536958038807	Pathway	Wu-Stein-2010
RPS15	RPL37A	0.00979536958038807	Pathway	Wu-Stein-2010
RPL28	RPS18	0.00979536958038807	Pathway	Wu-Stein-2010
RPL28	RPS11	0.00979536958038807	Pathway	Wu-Stein-2010
RPS29	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPS29	RPL19	0.00979536958038807	Pathway	Wu-Stein-2010
RPS29	RPLP0	0.00979536958038807	Pathway	Wu-Stein-2010
RPS29	RPLP1	0.00979536958038807	Pathway	Wu-Stein-2010
RPS29	RPL37A	0.00979536958038807	Pathway	Wu-Stein-2010
RPS29	RPL28	0.00979536958038807	Pathway	Wu-Stein-2010
RPL13	RPS18	0.00979536958038807	Pathway	Wu-Stein-2010
RPL13	RPS2	0.00979536958038807	Pathway	Wu-Stein-2010
RPL13	RPS11	0.00979536958038807	Pathway	Wu-Stein-2010
RPL13	RPS29	0.00979536958038807	Pathway	Wu-Stein-2010
RPS10	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPS10	RPL19	0.00979536958038807	Pathway	Wu-Stein-2010
RPS10	RPL37A	0.00979536958038807	Pathway	Wu-Stein-2010
RPS16	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPS16	RPL19	0.00979536958038807	Pathway	Wu-Stein-2010
RPS16	RPLP0	0.00979536958038807	Pathway	Wu-Stein-2010
RPS16	RPLP1	0.00979536958038807	Pathway	Wu-Stein-2010
RPS16	RPL37A	0.00979536958038807	Pathway	Wu-Stein-2010
RPS16	RPL28	0.00979536958038807	Pathway	Wu-Stein-2010
RPS16	RPL13	0.00979536958038807	Pathway	Wu-Stein-2010
RPL12	RPS18	0.00979536958038807	Pathway	Wu-Stein-2010
RPL12	RPS11	0.00979536958038807	Pathway	Wu-Stein-2010
RPL12	RPS29	0.00979536958038807	Pathway	Wu-Stein-2010
RPL12	RPS16	0.00979536958038807	Pathway	Wu-Stein-2010
RPS9	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPS9	RPL19	0.00979536958038807	Pathway	Wu-Stein-2010
RPS9	RPL37A	0.00979536958038807	Pathway	Wu-Stein-2010
RPS9	RPL13	0.00979536958038807	Pathway	Wu-Stein-2010
RPS25	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPS25	RPL19	0.00979536958038807	Pathway	Wu-Stein-2010
RPS25	RPLP0	0.00979536958038807	Pathway	Wu-Stein-2010
RPS25	RPLP1	0.00979536958038807	Pathway	Wu-Stein-2010
RPS25	RPL37A	0.00979536958038807	Pathway	Wu-Stein-2010
RPS25	RPL28	0.00979536958038807	Pathway	Wu-Stein-2010
RPS25	RPL13	0.00979536958038807	Pathway	Wu-Stein-2010
RPS25	RPL12	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS17	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS19	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS18	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS2	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS11	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS15	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS29	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS10	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS16	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS9	0.00979536958038807	Pathway	Wu-Stein-2010
RPL31	RPS25	0.00979536958038807	Pathway	Wu-Stein-2010
RPS28	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPS28	RPL19	0.00979536958038807	Pathway	Wu-Stein-2010
RPS28	RPLP0	0.00979536958038807	Pathway	Wu-Stein-2010
RPS28	RPLP1	0.00979536958038807	Pathway	Wu-Stein-2010
RPS28	RPL37A	0.00979536958038807	Pathway	Wu-Stein-2010
RPS28	RPL28	0.00979536958038807	Pathway	Wu-Stein-2010
RPS28	RPL13	0.00979536958038807	Pathway	Wu-Stein-2010
RPS28	RPL12	0.00979536958038807	Pathway	Wu-Stein-2010
RPS28	RPL31	0.00979536958038807	Pathway	Wu-Stein-2010
RPL41	RPS18	0.00979536958038807	Pathway	Wu-Stein-2010
RPL41	RPS11	0.00979536958038807	Pathway	Wu-Stein-2010
RPL41	RPS29	0.00979536958038807	Pathway	Wu-Stein-2010
RPL41	RPS16	0.00979536958038807	Pathway	Wu-Stein-2010
RPL41	RPS25	0.00979536958038807	Pathway	Wu-Stein-2010
RPL41	RPS28	0.00979536958038807	Pathway	Wu-Stein-2010
RPL18	RPS18	0.00979536958038807	Pathway	Wu-Stein-2010
RPL18	RPS11	0.00979536958038807	Pathway	Wu-Stein-2010
RPL18	RPS29	0.00979536958038807	Pathway	Wu-Stein-2010
RPL18	RPS16	0.00979536958038807	Pathway	Wu-Stein-2010
RPL18	RPS25	0.00979536958038807	Pathway	Wu-Stein-2010
RPL18	RPS28	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPL8	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPL19	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPLP0	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPLP1	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPL37A	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPL28	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPL13	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPL12	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPL31	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPL41	0.00979536958038807	Pathway	Wu-Stein-2010
RPS4X	RPL18	0.00979536958038807	Pathway	Wu-Stein-2010
RPS3A	RPL8	0.009696902707219124	Pathway	Wu-Stein-2010
RPS3A	RPL19	0.009696902707219124	Pathway	Wu-Stein-2010
RPS3A	RPLP0	0.009696902707219124	Pathway	Wu-Stein-2010
RPS3A	RPLP1	0.009696902707219124	Pathway	Wu-Stein-2010
RPS3A	RPL37A	0.009696902707219124	Pathway	Wu-Stein-2010
RPS3A	RPL28	0.009696902707219124	Pathway	Wu-Stein-2010
RPS3A	RPL13	0.009696902707219124	Pathway	Wu-Stein-2010
RPS3A	RPL12	0.009696902707219124	Pathway	Wu-Stein-2010
RPS3A	RPL31	0.009696902707219124	Pathway	Wu-Stein-2010
RPL41	RPS3A	0.009696902707219124	Pathway	Wu-Stein-2010
RPL18	RPS3A	0.009696902707219124	Pathway	Wu-Stein-2010
RPS18	EEF1A1	0.009275543503463268	Pathway	Wu-Stein-2010
RPS11	EEF1A1	0.009275543503463268	Pathway	Wu-Stein-2010
RPS29	EEF1A1	0.009275543503463268	Pathway	Wu-Stein-2010
RPS16	EEF1A1	0.009275543503463268	Pathway	Wu-Stein-2010
RPS25	EEF1A1	0.009275543503463268	Pathway	Wu-Stein-2010
RPS28	EEF1A1	0.009275543503463268	Pathway	Wu-Stein-2010
RPS4X	EEF1A1	0.009275543503463268	Pathway	Wu-Stein-2010
RPS3A	EEF1A1	0.009182300418615341	Pathway	Wu-Stein-2010
ESR1	TERT	0.008785978890955448	Pathway	Wu-Stein-2010
RPS18	RPS17	0.00808353815227747	Pathway	Wu-Stein-2010
RPS18	RPS19	0.00808353815227747	Pathway	Wu-Stein-2010
RPS2	RPS18	0.00808353815227747	Pathway	Wu-Stein-2010
RPS11	RPS17	0.00808353815227747	Pathway	Wu-Stein-2010
RPS11	RPS19	0.00808353815227747	Pathway	Wu-Stein-2010
RPS11	RPS18	0.00808353815227747	Pathway	Wu-Stein-2010
RPS11	RPS2	0.00808353815227747	Pathway	Wu-Stein-2010
RPS15	RPS18	0.00808353815227747	Pathway	Wu-Stein-2010
RPS15	RPS11	0.00808353815227747	Pathway	Wu-Stein-2010
RPS29	RPS17	0.00808353815227747	Pathway	Wu-Stein-2010
RPS29	RPS19	0.00808353815227747	Pathway	Wu-Stein-2010
RPS29	RPS18	0.00808353815227747	Pathway	Wu-Stein-2010
RPS29	RPS2	0.00808353815227747	Pathway	Wu-Stein-2010
RPS29	RPS11	0.00808353815227747	Pathway	Wu-Stein-2010
RPS29	RPS15	0.00808353815227747	Pathway	Wu-Stein-2010
RPS10	RPS18	0.00808353815227747	Pathway	Wu-Stein-2010
RPS10	RPS11	0.00808353815227747	Pathway	Wu-Stein-2010
RPS10	RPS29	0.00808353815227747	Pathway	Wu-Stein-2010
RPS16	RPS17	0.00808353815227747	Pathway	Wu-Stein-2010
RPS16	RPS19	0.00808353815227747	Pathway	Wu-Stein-2010
RPS16	RPS18	0.00808353815227747	Pathway	Wu-Stein-2010
RPS16	RPS2	0.00808353815227747	Pathway	Wu-Stein-2010
RPS16	RPS11	0.00808353815227747	Pathway	Wu-Stein-2010
RPS16	RPS15	0.00808353815227747	Pathway	Wu-Stein-2010
RPS16	RPS29	0.00808353815227747	Pathway	Wu-Stein-2010
